vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,total_amount,payment_type,distance_between_service,time_between_service,trip_type,imp_surcharge
2,2015-07-30 12:07:01.000000 UTC,2015-07-30 12:07:32.000000 UTC,N,1,-73.987266540527344,40.723651885986328,-73.987762451171875,40.723869323730469,1,3.87,12.0,0.0,0.5,0.0,0.0,,12.8,2,,,1,0.3
2,2015-01-30 02:54:21.000000 UTC,2015-01-30 02:54:33.000000 UTC,N,2,-73.987899780273438,40.721168518066406,-73.987709045410156,40.720798492431641,1,0.04,52.0,0.0,0.5,0.0,0.0,,52.8,2,,,1,0.3
2,2015-05-11 04:33:44.000000 UTC,2015-05-11 04:33:53.000000 UTC,N,5,-73.983161926269531,40.766445159912109,-73.983070373535156,40.766387939453125,0,0.0,8.0,0.0,0.5,0.0,0.0,,8.8,2,,,1,0.3
2,2015-08-30 12:43:00.000000 UTC,2015-08-30 12:43:02.000000 UTC,N,1,-73.984062194824219,40.731937408447266,-73.9841079711914,40.731880187988281,6,6.06,25.5,0.0,0.5,2.0,0.0,,28.3,1,,,1,0.3
2,2015-01-03 11:33:32.000000 UTC,2015-01-03 11:33:44.000000 UTC,N,1,-73.989311218261719,40.740478515625,-73.989425659179688,40.740520477294922,1,5.32,19.5,0.0,0.5,3.9,0.0,,24.2,1,,,1,0.3
2,2015-07-02 23:06:25.000000 UTC,2015-07-02 23:06:30.000000 UTC,N,1,-73.985427856445312,40.723789215087891,-73.985427856445312,40.723789215087891,1,10.39,30.5,0.5,0.5,0.0,0.0,,31.8,2,,,1,0.3
1,2015-03-23 17:30:18.000000 UTC,2015-03-23 17:30:24.000000 UTC,N,1,-73.977699279785156,40.738109588623047,-73.97772216796875,40.738094329833984,1,6.2,22.0,1.0,0.5,0.0,0.0,,23.8,2,,,1,0.3
2,2015-12-05 16:38:52.000000 UTC,2015-12-05 16:38:59.000000 UTC,N,5,-73.982131958007812,40.754150390625,-73.982131958007812,40.754154205322266,1,0.0,21.8,0.0,0.0,5.52,0.0,,27.62,1,,,1,0.3
2,2015-05-02 14:43:38.000000 UTC,2015-05-02 15:28:51.000000 UTC,N,1,-73.9953842163086,40.728168487548828,-73.995445251464844,40.728221893310547,1,6.08,25.5,0.0,0.5,0.0,5.54,,31.84,2,,,1,0.3
2,2015-09-05 22:31:05.000000 UTC,2015-09-05 22:53:36.000000 UTC,N,1,-73.99859619140625,40.764095306396484,-73.98565673828125,40.757289886474609,1,1.01,14.0,0.5,0.5,3.06,0.0,,18.36,1,,,1,0.3
1,2015-09-11 00:53:19.000000 UTC,2015-09-11 00:53:23.000000 UTC,N,1,-73.997421264648438,40.7468147277832,-73.997428894042969,40.7468147277832,1,6.7,23.0,0.5,0.5,4.0,0.0,,28.3,1,,,1,0.3
2,2015-06-07 03:42:19.000000 UTC,2015-06-07 03:45:19.000000 UTC,N,1,-73.998626708984375,40.733993530273438,-74.0058364868164,40.733051300048828,1,6.85,25.0,0.5,0.5,3.94,0.0,,30.24,1,,,1,0.3
2,2015-10-29 16:56:48.000000 UTC,2015-10-29 17:15:09.000000 UTC,N,1,-73.982666015625,40.764717102050781,-73.9788589477539,40.756080627441406,1,0.78,11.5,1.0,0.5,3.99,0.0,,17.29,1,,,1,0.3
1,2015-01-27 22:34:50.000000 UTC,2015-01-27 22:34:52.000000 UTC,N,1,-74.003166198730469,40.723281860351562,-74.003166198730469,40.723281860351562,2,3.6,13.5,0.5,0.5,2.95,0.0,,17.75,1,,,1,0.3
2,2015-02-21 16:34:21.000000 UTC,2015-02-21 16:35:21.000000 UTC,N,2,-73.9795150756836,40.764862060546875,-73.981887817382812,40.766410827636719,2,0.09,52.0,0.0,0.5,0.0,0.0,,52.8,2,,,1,0.3
2,2015-12-23 19:12:12.000000 UTC,2015-12-23 19:14:33.000000 UTC,N,1,-73.992828369140625,40.744911193847656,-73.992919921875,40.744926452636719,1,0.0,2.5,1.0,0.5,0.0,0.0,,4.3,2,,,1,0.3
2,2015-03-29 03:52:20.000000 UTC,2015-03-29 03:52:45.000000 UTC,N,1,-73.9999008178711,40.739578247070312,-74.000038146972656,40.739650726318359,1,4.13,13.0,0.5,0.5,2.86,0.0,,17.16,1,,,1,0.3
2,2015-03-14 22:48:08.000000 UTC,2015-03-14 23:00:09.000000 UTC,N,1,-73.991539001464844,40.744686126708984,-73.991340637207031,40.744552612304688,1,1.35,9.0,0.5,0.5,2.06,0.0,,12.36,1,,,1,0.3
2,2015-10-13 02:21:52.000000 UTC,2015-10-13 02:42:44.000000 UTC,N,5,-73.992538452148438,40.736801147460938,-73.985969543457031,40.736167907714844,0,1.68,29.5,0.0,0.5,0.0,0.0,,30.3,2,,,1,0.3
2,2015-04-25 09:53:12.000000 UTC,2015-04-25 09:54:02.000000 UTC,N,1,-73.9939956665039,40.735183715820312,-73.994033813476562,40.735157012939453,5,6.91,24.5,0.0,0.5,0.0,0.0,,25.3,2,,,1,0.3
1,2015-09-03 05:44:53.000000 UTC,2015-09-03 05:45:08.000000 UTC,N,1,-73.987640380859375,40.740909576416016,-73.987617492675781,40.7409782409668,1,6.4,22.5,0.5,0.5,2.0,0.0,,25.8,1,,,1,0.3
2,2015-01-07 16:09:41.000000 UTC,2015-01-07 16:33:29.000000 UTC,N,1,-73.978584289550781,40.766628265380859,-73.98809814453125,40.755672454833984,6,3.01,16.0,1.0,0.5,0.0,0.0,,17.8,2,,,1,0.3
2,2015-08-09 10:33:47.000000 UTC,2015-08-09 10:36:33.000000 UTC,N,1,-73.975028991699219,40.758426666259766,-73.9696273803711,40.765827178955078,1,5.97,22.5,0.0,0.5,0.0,0.0,,23.3,2,,,1,0.3
1,2015-05-10 04:07:49.000000 UTC,2015-05-10 04:10:42.000000 UTC,N,1,-73.989822387695312,40.762374877929688,-73.990394592285156,40.761470794677734,1,5.9,20.5,0.5,0.5,0.0,0.0,,21.8,2,,,1,0.3
1,2015-05-25 01:54:40.000000 UTC,2015-05-25 01:54:45.000000 UTC,N,1,-73.978759765625,40.740512847900391,-73.978744506835938,40.740524291992188,1,11.1,34.0,0.5,0.5,0.0,0.0,,35.3,2,,,1,0.3
2,2015-08-28 15:39:51.000000 UTC,2015-08-28 16:11:10.000000 UTC,N,1,-73.991195678710938,40.749416351318359,-73.991279602050781,40.748813629150391,1,4.06,21.0,0.0,0.5,0.0,0.0,,21.8,2,,,1,0.3
2,2015-02-06 15:31:15.000000 UTC,2015-02-06 15:35:57.000000 UTC,N,1,-73.979774475097656,40.751834869384766,-73.976577758789062,40.759281158447266,1,0.58,5.0,0.0,0.5,1.16,0.0,,6.96,1,,,1,0.3
2,2015-02-13 18:28:55.000000 UTC,2015-02-13 18:33:22.000000 UTC,N,1,-73.978271484375,40.765018463134766,-73.981597900390625,40.766410827636719,1,0.19,4.5,1.0,0.5,0.0,0.0,,6.3,2,,,1,0.3
2,2015-10-03 01:30:29.000000 UTC,2015-10-03 01:40:01.000000 UTC,N,1,-74.005805969238281,40.72503662109375,-73.990127563476562,40.719017028808594,1,1.28,7.5,0.5,0.5,1.76,0.0,,10.56,1,,,1,0.3
1,2015-04-21 09:52:35.000000 UTC,2015-04-21 09:52:52.000000 UTC,N,1,-74.007568359375,40.751777648925781,-74.007568359375,40.751777648925781,1,7.3,35.0,0.0,0.5,7.15,0.0,,42.95,1,,,1,0.3
2,2015-04-17 21:04:49.000000 UTC,2015-04-17 21:05:20.000000 UTC,N,1,-73.975883483886719,40.750907897949219,-73.976043701171875,40.750774383544922,1,3.13,10.5,0.5,0.5,7.0,0.0,,18.8,1,,,1,0.3
2,2015-01-20 06:43:08.000000 UTC,2015-01-20 06:43:44.000000 UTC,N,5,-73.994911193847656,40.7501220703125,-73.994140625,40.751361846923828,1,5.99,20.0,0.0,0.0,0.0,0.0,,20.0,2,,,2,0.0
1,2015-03-15 18:55:52.000000 UTC,2015-03-15 18:56:11.000000 UTC,N,1,-74.008003234863281,40.752021789550781,-74.008499145507812,40.750297546386719,1,0.1,2.5,1.0,0.5,0.0,0.0,,4.3,3,,,1,0.3
1,2015-05-30 12:20:33.000000 UTC,2015-05-30 12:29:12.000000 UTC,N,1,-73.976226806640625,40.744857788085938,-74.000129699707031,40.725471496582031,1,2.2,9.0,0.0,0.5,0.0,0.0,,9.8,2,,,1,0.3
1,2015-06-07 01:22:12.000000 UTC,2015-06-07 01:22:18.000000 UTC,N,1,-73.993179321289062,40.722972869873047,-73.993179321289062,40.722976684570312,1,8.0,2.5,0.5,0.5,0.0,0.0,,3.8,2,,,1,0.3
1,2015-11-22 02:52:32.000000 UTC,2015-11-22 02:52:35.000000 UTC,N,1,-73.993881225585938,40.72076416015625,-73.993881225585938,40.720767974853516,1,2.7,12.0,0.5,0.5,0.0,0.0,,13.3,2,,,1,0.3
2,2015-07-06 16:47:22.000000 UTC,2015-07-06 16:58:06.000000 UTC,N,1,-73.999313354492188,40.76348876953125,-73.988388061523438,40.757183074951172,1,6.49,23.5,1.0,0.5,4.4,0.0,,29.7,1,,,1,0.3
1,2015-08-30 14:06:48.000000 UTC,2015-08-30 14:06:55.000000 UTC,N,1,-73.982696533203125,40.727108001708984,-73.982681274414062,40.727142333984375,1,2.7,16.0,0.0,0.5,0.0,0.0,,16.8,2,,,1,0.3
1,2015-06-16 14:34:16.000000 UTC,2015-06-16 14:34:38.000000 UTC,N,1,-73.990959167480469,40.757884979248047,-73.991569519042969,40.758098602294922,1,7.3,23.5,0.0,0.5,0.0,0.0,,24.3,2,,,1,0.3
2,2015-11-14 01:10:34.000000 UTC,2015-11-14 01:10:36.000000 UTC,N,5,-74.012298583984375,40.773117065429688,-74.01239013671875,40.773162841796875,2,0.0,95.0,0.0,0.0,0.0,0.0,,95.0,1,,,2,0.0
2,2015-06-19 05:55:28.000000 UTC,2015-06-19 05:55:47.000000 UTC,N,1,-73.9913558959961,40.7576789855957,-73.98809814453125,40.756198883056641,1,0.06,2.5,0.5,0.5,0.0,0.0,,3.8,2,,,1,0.3
1,2015-02-06 10:54:08.000000 UTC,2015-02-06 10:54:17.000000 UTC,N,1,-74.0009994506836,40.757320404052734,-74.0011215209961,40.7571907043457,1,5.6,28.5,0.0,0.5,0.0,0.0,,29.3,3,,,1,0.3
1,2015-12-22 09:54:02.000000 UTC,2015-12-22 09:54:05.000000 UTC,N,1,-73.984527587890625,40.767753601074219,-73.984481811523438,40.76776123046875,1,6.0,24.0,0.0,0.5,4.95,0.0,,29.75,1,,,1,0.3
1,2015-06-16 18:16:01.000000 UTC,2015-06-16 18:16:08.000000 UTC,N,1,-74.003402709960938,40.721477508544922,-74.00341796875,40.721485137939453,1,3.8,21.5,1.0,0.5,0.0,0.0,,23.3,3,,,1,0.3
2,2015-08-25 08:03:18.000000 UTC,2015-08-25 08:03:21.000000 UTC,N,1,-73.98388671875,40.769638061523438,-73.98388671875,40.769668579101562,1,4.16,18.0,0.0,0.5,3.0,0.0,,21.8,1,,,1,0.3
1,2015-03-21 19:56:36.000000 UTC,2015-03-21 19:57:33.000000 UTC,N,1,-73.984817504882812,40.755840301513672,-73.985404968261719,40.756389617919922,1,5.0,20.0,0.0,0.5,0.0,0.0,,20.8,2,,,1,0.3
1,2015-08-08 21:50:17.000000 UTC,2015-08-08 21:51:44.000000 UTC,N,1,-73.987579345703125,40.733470916748047,-73.987579345703125,40.733467102050781,1,2.6,3.0,0.5,0.5,0.0,0.0,,4.3,2,,,1,0.3
1,2015-02-21 10:53:43.000000 UTC,2015-02-21 10:53:45.000000 UTC,N,1,-73.97210693359375,40.762191772460938,-73.97210693359375,40.7622184753418,1,7.5,27.0,0.0,0.5,2.2,0.0,,30.0,1,,,1,0.3
2,2015-03-14 22:43:50.000000 UTC,2015-03-14 22:59:49.000000 UTC,N,1,-73.987472534179688,40.763786315917969,-74.0005874633789,40.7425537109375,1,1.81,11.0,0.5,0.5,3.69,0.0,,15.99,1,,,1,0.3
1,2015-11-23 18:21:48.000000 UTC,2015-11-23 18:24:59.000000 UTC,N,1,-73.993583679199219,40.7618293762207,-73.9935531616211,40.761787414550781,2,4.5,24.0,1.0,0.5,1.0,0.0,,26.8,1,,,1,0.3
2,2015-03-13 23:19:57.000000 UTC,2015-03-13 23:38:02.000000 UTC,N,1,-73.983634948730469,40.726036071777344,-73.983413696289062,40.7261962890625,1,3.06,10.0,0.5,0.5,0.0,0.0,,11.3,2,,,1,0.3
1,2015-01-07 21:19:53.000000 UTC,2015-01-07 21:22:15.000000 UTC,N,1,-73.982841491699219,40.749172210693359,-73.9876480102539,40.74462890625,1,0.5,3.5,0.0,0.5,0.0,0.0,,4.3,2,,,1,0.3
2,2015-11-06 19:47:52.000000 UTC,2015-11-06 19:51:02.000000 UTC,N,1,-73.990959167480469,40.719528198242188,-73.9909439086914,40.719505310058594,3,4.93,28.5,1.0,0.5,0.0,0.0,,30.3,2,,,1,0.3
1,2015-11-20 18:04:31.000000 UTC,2015-11-20 18:04:32.000000 UTC,N,1,-73.980171203613281,40.730377197265625,-73.980209350585938,40.730384826660156,1,5.8,25.5,1.0,0.5,0.0,0.0,,27.3,1,,,1,0.3
1,2015-07-23 19:38:01.000000 UTC,2015-07-23 19:39:18.000000 UTC,N,1,-73.989875793457031,40.734554290771484,-73.990760803222656,40.734783172607422,1,5.4,21.0,1.0,0.5,4.55,0.0,,27.35,1,,,1,0.3
2,2015-01-23 11:13:54.000000 UTC,2015-01-23 11:27:50.000000 UTC,N,1,-73.995452880859375,40.724891662597656,-73.989837646484375,40.732048034667969,1,2.78,13.0,0.0,0.5,0.0,0.0,,13.8,2,,,1,0.3
1,2015-02-21 04:22:56.000000 UTC,2015-02-21 04:23:00.000000 UTC,N,1,-73.978065490722656,40.735668182373047,-73.97802734375,40.735603332519531,1,5.2,17.0,0.5,0.5,0.0,0.0,,18.3,2,,,1,0.3
2,2015-10-17 00:11:22.000000 UTC,2015-10-17 00:16:34.000000 UTC,N,1,-73.984809875488281,40.754856109619141,-73.998451232910156,40.760005950927734,1,0.8,5.5,0.5,0.5,1.0,0.0,,7.8,1,,,1,0.3
2,2015-04-10 22:30:33.000000 UTC,2015-04-10 22:49:46.000000 UTC,N,1,-74.0032730102539,40.727573394775391,-73.9779052734375,40.748741149902344,1,2.52,13.5,0.5,0.5,2.96,0.0,,17.76,1,,,1,0.3
2,2015-08-05 08:39:13.000000 UTC,2015-08-05 08:40:13.000000 UTC,N,1,-73.996009826660156,40.726394653320312,-73.996139526367188,40.726356506347656,1,3.62,12.0,0.0,0.5,2.56,0.0,,15.36,1,,,1,0.3
2,2015-10-02 22:43:01.000000 UTC,2015-10-02 23:43:07.000000 UTC,N,1,-73.975578308105469,40.770500183105469,-74.004547119140625,40.740554809570312,1,6.3,25.5,0.5,0.5,0.0,0.0,,26.8,2,,,1,0.3
2,2015-02-28 01:55:42.000000 UTC,2015-02-28 01:56:52.000000 UTC,N,1,-74.005256652832031,40.740970611572266,-74.005355834960938,40.7409553527832,3,5.79,19.5,0.5,0.5,0.0,5.33,,26.13,1,,,1,0.3
2,2015-05-30 07:55:33.000000 UTC,2015-05-30 07:55:49.000000 UTC,N,1,-74.0044937133789,40.725578308105469,-74.004425048828125,40.725566864013672,1,6.85,19.5,0.0,0.5,4.06,0.0,,24.36,1,,,1,0.3
2,2015-06-19 05:55:28.000000 UTC,2015-06-19 05:55:47.000000 UTC,N,1,-73.9913558959961,40.7576789855957,-73.98809814453125,40.756198883056641,1,0.06,-2.5,-0.5,-0.5,0.0,0.0,,-3.8,4,,,1,-0.3
1,2015-02-05 09:45:56.000000 UTC,2015-02-05 09:46:11.000000 UTC,N,1,-73.987228393554688,40.7443733215332,-73.9872055053711,40.744308471679688,1,8.0,29.0,0.0,0.5,2.0,5.33,,37.13,1,,,1,0.3
2,2015-03-14 01:37:51.000000 UTC,2015-03-14 01:38:19.000000 UTC,N,1,-73.993171691894531,40.74151611328125,-73.992996215820312,40.741298675537109,1,7.27,20.5,0.5,0.5,0.0,0.0,,21.8,2,,,1,0.3
1,2015-05-01 11:40:19.000000 UTC,2015-05-01 11:40:23.000000 UTC,N,1,-73.981986999511719,40.736431121826172,-73.981986999511719,40.736431121826172,1,4.0,17.5,0.0,0.5,1.0,0.0,,19.3,1,,,1,0.3
2,2015-01-18 21:39:35.000000 UTC,2015-01-18 21:49:51.000000 UTC,N,1,-73.994247436523438,40.741775512695312,-73.9959487915039,40.72271728515625,1,2.08,9.0,0.5,0.5,1.9,0.0,,12.2,1,,,1,0.3
1,2015-07-07 18:47:02.000000 UTC,2015-07-07 18:48:08.000000 UTC,N,1,-73.987907409667969,40.747505187988281,-73.987808227539062,40.74761962890625,1,5.0,22.0,1.0,0.5,4.75,0.0,,28.55,1,,,1,0.3
1,2015-11-12 19:09:18.000000 UTC,2015-11-12 19:09:21.000000 UTC,N,1,-74.008148193359375,40.747882843017578,-74.008171081542969,40.747859954833984,1,4.7,26.5,1.0,0.5,6.75,5.54,,40.59,1,,,1,0.3
1,2015-06-20 00:25:16.000000 UTC,2015-06-20 00:25:24.000000 UTC,N,1,-73.968887329101562,40.758335113525391,-73.968925476074219,40.7583122253418,1,4.1,15.0,0.5,0.5,0.0,0.0,,16.3,2,,,1,0.3
2,2015-10-13 14:07:27.000000 UTC,2015-10-13 14:07:32.000000 UTC,N,5,-73.974441528320312,40.7503776550293,-73.975051879882812,40.750125885009766,1,0.02,19.0,0.0,0.0,3.86,0.0,,23.16,1,,,1,0.3
2,2015-10-16 14:13:23.000000 UTC,2015-10-16 14:34:49.000000 UTC,N,1,-73.968055725097656,40.771133422851562,-73.990837097167969,40.750518798828125,1,2.22,14.0,0.0,0.5,4.44,0.0,,19.24,1,,,1,0.3
2,2015-04-04 03:02:05.000000 UTC,2015-04-04 03:04:12.000000 UTC,N,1,-73.984260559082031,40.727203369140625,-73.9852066040039,40.723785400390625,1,0.23,3.0,0.5,0.5,0.0,0.0,,4.3,2,,,1,0.3
2,2015-03-16 19:20:33.000000 UTC,2015-03-16 19:21:56.000000 UTC,N,1,-73.993637084960938,40.72100830078125,-73.994491577148438,40.719337463378906,1,0.19,3.0,1.0,0.5,0.0,0.0,,4.8,2,,,1,0.3
1,2015-09-13 02:23:58.000000 UTC,2015-09-13 02:24:00.000000 UTC,N,1,-74.001029968261719,40.731651306152344,-74.001022338867188,40.731647491455078,1,3.6,16.0,0.5,0.5,1.7,0.0,,19.0,1,,,1,0.3
2,2015-04-23 22:36:55.000000 UTC,2015-04-23 22:43:18.000000 UTC,N,1,-73.981597900390625,40.724544525146484,-73.978363037109375,40.737297058105469,2,1.12,6.5,0.5,0.5,1.0,0.0,,8.8,1,,,1,0.3
2,2015-10-17 01:08:01.000000 UTC,2015-10-17 01:13:19.000000 UTC,N,1,-73.999725341796875,40.734718322753906,-73.992080688476562,40.743778228759766,1,0.79,5.0,0.5,0.5,0.0,0.0,,6.3,1,,,1,0.3
2,2015-12-05 20:55:20.000000 UTC,2015-12-05 20:56:38.000000 UTC,N,1,-74.00274658203125,40.749191284179688,-74.004219055175781,40.751163482666016,1,5.15,22.0,0.5,0.5,0.0,5.54,,28.84,1,,,1,0.3
1,2015-03-25 16:49:16.000000 UTC,2015-03-25 16:49:20.000000 UTC,N,1,-73.993049621582031,40.722557067871094,-73.9930419921875,40.722560882568359,1,6.7,23.5,0.0,0.5,0.0,0.0,,24.3,4,,,1,0.3
1,2015-10-11 04:24:25.000000 UTC,2015-10-11 04:24:30.000000 UTC,N,1,-73.997016906738281,40.72247314453125,-73.997024536132812,40.722461700439453,1,5.2,16.0,0.5,0.5,3.45,0.0,,20.75,1,,,1,0.3
2,2015-01-31 16:19:57.000000 UTC,2015-01-31 16:20:07.000000 UTC,N,1,-73.973670959472656,40.761524200439453,-73.972671508789062,40.761539459228516,3,0.0,2.5,0.0,0.5,0.0,0.0,,3.3,2,,,1,0.3
2,2015-02-28 19:42:08.000000 UTC,2015-02-28 19:44:17.000000 UTC,N,1,-74.002914428710938,40.733463287353516,-74.004570007324219,40.730476379394531,1,0.27,3.5,0.0,0.5,0.0,0.0,,4.3,2,,,1,0.3
1,2015-10-06 16:08:28.000000 UTC,2015-10-06 16:08:31.000000 UTC,N,1,-73.980476379394531,40.754096984863281,-73.98052978515625,40.754077911376953,1,9.7,37.5,0.0,0.5,0.0,0.0,,38.3,2,,,1,0.3
1,2015-09-28 06:14:22.000000 UTC,2015-09-28 06:14:25.000000 UTC,N,1,-73.981796264648438,40.764572143554688,-73.981796264648438,40.764572143554688,1,7.3,24.5,0.5,0.5,5.0,0.0,,30.8,1,,,1,0.3
1,2015-09-17 20:53:20.000000 UTC,2015-09-17 20:53:47.000000 UTC,N,1,-73.985145568847656,40.724452972412109,-73.985115051269531,40.7244758605957,1,3.1,12.5,0.5,0.5,3.45,0.0,,17.25,1,,,1,0.3
1,2015-07-19 15:12:08.000000 UTC,2015-07-19 15:12:11.000000 UTC,N,1,-73.9733657836914,40.760269165039062,-73.9732894897461,40.760261535644531,1,3.6,14.0,0.0,0.5,2.95,0.0,,17.75,1,,,1,0.3
2,2015-02-12 20:58:24.000000 UTC,2015-02-12 21:11:29.000000 UTC,N,1,-74.009750366210938,40.737251281738281,-73.985359191894531,40.763523101806641,1,3.34,12.5,0.5,0.5,0.0,0.0,,13.8,1,,,1,0.3
2,2015-05-21 19:06:07.000000 UTC,2015-05-21 19:22:59.000000 UTC,N,1,-73.968299865722656,40.770805358886719,-73.9822006225586,40.767997741699219,1,2.56,13.0,1.0,0.5,1.75,0.0,,16.55,1,,,1,0.3
1,2015-10-07 10:21:27.000000 UTC,2015-10-07 10:21:31.000000 UTC,N,1,-73.977325439453125,40.736679077148438,-73.977340698242188,40.736671447753906,1,6.6,23.0,0.0,0.5,4.75,0.0,,28.55,1,,,1,0.3
2,2015-09-15 02:41:25.000000 UTC,2015-09-15 02:42:04.000000 UTC,N,1,-73.98248291015625,40.763984680175781,-73.982490539550781,40.763515472412109,1,9.27,28.5,0.5,0.5,0.0,5.54,,35.34,2,,,1,0.3
2,2015-12-09 06:37:04.000000 UTC,2015-12-09 07:00:43.000000 UTC,N,1,-73.994392395019531,40.771888732910156,-74.004478454589844,40.726531982421875,1,7.66,24.5,0.0,0.5,3.0,0.0,,28.3,1,,,1,0.3
2,2015-02-22 16:32:17.000000 UTC,2015-02-22 16:49:08.000000 UTC,N,1,-74.005165100097656,40.741733551025391,-73.979339599609375,40.7413444519043,1,2.12,12.5,0.0,0.5,0.0,0.0,,13.3,2,,,1,0.3
1,2015-02-05 07:18:28.000000 UTC,2015-02-05 07:23:36.000000 UTC,N,1,-73.986640930175781,40.757331848144531,-73.996826171875,40.762836456298828,1,0.7,5.5,0.0,0.5,0.0,0.0,,6.3,1,,,1,0.3
2,2015-02-26 20:08:40.000000 UTC,2015-02-26 20:08:54.000000 UTC,N,1,-73.977127075195312,40.758392333984375,-73.977210998535156,40.758403778076172,1,3.43,15.5,1.0,0.5,0.0,0.0,,17.3,2,,,1,0.3
1,2015-02-20 23:34:38.000000 UTC,2015-02-20 23:35:00.000000 UTC,N,1,-73.994636535644531,40.750320434570312,-73.994743347167969,40.750339508056641,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2,,,1,0.0
2,2015-07-04 21:09:20.000000 UTC,2015-07-04 21:09:32.000000 UTC,N,1,-73.980628967285156,40.770542144775391,-73.980552673339844,40.770481109619141,1,3.26,12.0,0.5,0.5,0.0,0.0,,13.3,2,,,1,0.3
2,2015-09-05 21:20:05.000000 UTC,2015-09-05 21:31:51.000000 UTC,N,1,-73.9742660522461,40.764663696289062,-73.983406066894531,40.762123107910156,1,2.77,11.5,0.5,0.5,1.92,0.0,,14.72,1,,,1,0.3
2,2015-07-19 06:55:46.000000 UTC,2015-07-19 07:14:46.000000 UTC,N,1,-73.972846984863281,40.764476776123047,-73.988067626953125,40.747848510742188,1,4.12,17.5,0.0,0.5,1.0,0.0,,19.3,1,,,1,0.3
1,2015-12-25 21:47:39.000000 UTC,2015-12-25 21:53:11.000000 UTC,N,1,-73.985885620117188,40.751651763916016,-73.992469787597656,40.751743316650391,1,0.9,5.5,0.5,0.5,2.0,34.0,,42.8,1,,,1,0.3
2,2015-07-02 21:42:29.000000 UTC,2015-07-02 22:02:47.000000 UTC,N,1,-73.974090576171875,40.731071472167969,-73.9736099243164,40.724327087402344,1,6.51,22.5,0.5,0.5,5.95,0.0,,29.75,1,,,1,0.3
1,2015-01-19 17:49:27.000000 UTC,2015-01-19 17:49:29.000000 UTC,N,1,-73.987380981445312,40.744461059570312,-73.987335205078125,40.744449615478516,1,3.9,15.0,0.0,0.5,4.65,0.0,,20.15,1,,,1,0.0
1,2015-06-22 10:10:58.000000 UTC,2015-06-22 10:11:01.000000 UTC,N,1,-74.0073013305664,40.728042602539062,-74.007293701171875,40.72808837890625,1,2.8,13.5,0.0,0.5,3.55,0.0,,17.85,1,,,1,0.3
2,2015-09-18 10:05:05.000000 UTC,2015-09-18 10:06:29.000000 UTC,N,1,-74.004554748535156,40.721172332763672,-74.004508972167969,40.721748352050781,1,3.83,12.5,0.0,0.5,0.0,0.0,,13.3,2,,,1,0.3
1,2015-11-20 22:30:19.000000 UTC,2015-11-20 22:30:22.000000 UTC,N,1,-73.982551574707031,40.748023986816406,-73.98236083984375,40.7479133605957,1,5.0,20.0,0.5,0.5,0.0,0.0,,21.3,3,,,1,0.3
1,2015-08-22 17:29:41.000000 UTC,2015-08-22 17:29:42.000000 UTC,N,1,-73.991874694824219,40.74920654296875,-73.991867065429688,40.749217987060547,1,7.8,26.5,0.0,0.5,4.0,0.0,,31.3,1,,,1,0.3
2,2015-10-05 10:06:57.000000 UTC,2015-10-05 10:07:09.000000 UTC,N,1,-73.9966812133789,40.747333526611328,-73.9966812133789,40.747329711914062,1,6.25,23.0,0.0,0.5,0.0,0.0,,23.8,2,,,1,0.3
2,2015-04-19 01:54:34.000000 UTC,2015-04-19 01:54:36.000000 UTC,N,1,-73.9996337890625,40.738552093505859,-74.001007080078125,40.736812591552734,1,0.03,2.5,0.5,0.5,0.0,0.0,,3.8,2,,,1,0.3
2,2015-06-21 03:56:33.000000 UTC,2015-06-21 04:29:33.000000 UTC,N,1,-73.980743408203125,40.747886657714844,-73.9773941040039,40.750385284423828,1,5.52,19.5,0.5,0.5,0.0,0.0,,20.8,2,,,1,0.3
2,2015-03-12 19:29:20.000000 UTC,2015-03-12 19:31:07.000000 UTC,N,1,-73.991630554199219,40.744480133056641,-73.9906005859375,40.7446403503418,1,0.03,3.0,1.0,0.5,0.0,0.0,,4.8,2,,,1,0.3
2,2015-03-29 03:50:52.000000 UTC,2015-03-29 04:01:40.000000 UTC,N,1,-73.99090576171875,40.719306945800781,-73.9906005859375,40.719245910644531,1,1.33,5.5,0.5,0.5,0.0,0.0,,6.8,2,,,1,0.3
1,2015-10-02 07:50:07.000000 UTC,2015-10-02 07:50:44.000000 UTC,N,1,-73.993721008300781,40.721042633056641,-73.993644714355469,40.721004486083984,1,5.2,18.0,0.0,0.5,0.0,0.0,,18.8,4,,,1,0.3
2,2015-02-15 00:36:37.000000 UTC,2015-02-15 00:36:42.000000 UTC,N,1,-73.985824584960938,40.767093658447266,-73.985809326171875,40.767112731933594,1,7.36,29.0,0.5,0.5,6.06,0.0,,36.36,1,,,1,0.3
1,2015-07-06 12:25:42.000000 UTC,2015-07-06 12:27:59.000000 UTC,N,1,-73.971641540527344,40.763290405273438,-73.9715576171875,40.7637825012207,1,0.0,4.0,0.0,0.0,0.0,0.0,,4.0,2,,,1,0.0
