vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount
1,2016-05-01 03:38:24.000000 UTC,2016-05-01 03:42:34.000000 UTC,1,0.8,-73.99639892578125,40.766632080078125,1,N,-73.983802795410156,40.765262603759766,1,5.0,0.5,0.5,4.0,0.0,0.3,10.3
1,2016-05-01 03:38:23.000000 UTC,2016-05-01 03:50:25.000000 UTC,1,2.3,-74.003509521484375,40.751663208007812,1,N,-74.0034408569336,40.726779937744141,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15
2,2016-05-01 03:38:22.000000 UTC,2016-05-01 03:46:19.000000 UTC,2,1.8,-73.982902526855469,40.731048583984375,1,N,-74.004722595214844,40.723430633544922,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
2,2016-05-01 03:38:22.000000 UTC,2016-05-01 03:41:03.000000 UTC,4,0.61,-74.004096984863281,40.751960754394531,1,N,-74.002151489257812,40.745269775390625,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
2,2016-05-01 03:38:22.000000 UTC,2016-05-01 03:44:41.000000 UTC,2,1.73,-73.996063232421875,40.744338989257812,1,N,-73.996452331542969,40.762569427490234,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
2,2016-05-01 03:38:20.000000 UTC,2016-05-01 03:48:28.000000 UTC,6,1.98,-74.0038833618164,40.741985321044922,1,N,-73.9996109008789,40.761306762695312,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
1,2016-05-01 03:38:20.000000 UTC,2016-05-01 03:43:38.000000 UTC,2,0.8,-73.9886474609375,40.719402313232422,1,N,-73.983673095703125,40.728443145751953,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
2,2016-05-01 03:38:19.000000 UTC,2016-05-01 03:57:11.000000 UTC,6,3.11,-73.984909057617188,40.752849578857422,1,N,-73.995559692382812,40.723281860351562,1,14.5,0.5,0.5,1.0,0.0,0.3,16.8
1,2016-05-01 03:38:19.000000 UTC,2016-05-01 03:39:36.000000 UTC,1,0.1,-73.984977722167969,40.748470306396484,1,N,-73.982383728027344,40.7476806640625,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3
2,2016-05-01 03:38:19.000000 UTC,2016-05-01 03:47:08.000000 UTC,2,2.02,-73.986778259277344,40.719520568847656,1,N,-73.9799575805664,40.743068695068359,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
1,2016-05-01 03:38:18.000000 UTC,2016-05-01 03:43:25.000000 UTC,1,1.1,-73.99896240234375,40.739830017089844,1,N,-73.990425109863281,40.750114440917969,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2,2016-05-01 03:38:18.000000 UTC,2016-05-01 03:45:02.000000 UTC,1,1.59,-74.008583068847656,40.74053955078125,1,N,-73.994926452636719,40.7553596496582,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
2,2016-05-01 03:38:17.000000 UTC,2016-05-01 03:44:23.000000 UTC,1,0.53,-73.991859436035156,40.725788116455078,1,N,-73.987556457519531,40.732608795166016,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
2,2016-05-01 03:38:17.000000 UTC,2016-05-01 03:40:12.000000 UTC,4,0.49,-73.985916137695312,40.750907897949219,1,N,-73.988121032714844,40.748443603515625,1,3.5,0.5,0.5,1.44,0.0,0.3,6.24
2,2016-05-01 03:38:17.000000 UTC,2016-05-01 03:42:34.000000 UTC,2,1.04,-73.975830078125,40.760520935058594,1,N,-73.985137939453125,40.747623443603516,1,5.5,0.5,0.5,1.2,0.0,0.3,8.0
1,2016-05-01 03:38:17.000000 UTC,2016-05-01 03:45:42.000000 UTC,2,1.6,-74.00311279296875,40.733516693115234,1,N,-73.991493225097656,40.744960784912109,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3
2,2016-05-01 03:38:17.000000 UTC,2016-05-01 03:45:02.000000 UTC,1,1.41,-74.002021789550781,40.739521026611328,1,N,-73.978752136230469,40.731021881103516,1,7.0,0.5,0.5,2.08,0.0,0.3,10.38
1,2016-05-01 03:38:16.000000 UTC,2016-05-01 03:43:27.000000 UTC,1,1.3,-74.003868103027344,40.742866516113281,1,N,-73.997749328613281,40.756549835205078,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
1,2016-05-01 03:38:15.000000 UTC,2016-05-01 03:44:54.000000 UTC,1,1.8,-73.987594604492188,40.764324188232422,1,N,-74.0046157836914,40.752021789550781,1,7.5,0.5,0.5,2.0,0.0,0.3,10.8
2,2016-05-01 03:38:14.000000 UTC,2016-05-01 03:43:22.000000 UTC,1,1.09,-73.982872009277344,40.734992980957031,1,N,-73.989921569824219,40.725440979003906,1,6.0,0.5,0.5,2.19,0.0,0.3,9.49
2,2016-05-01 03:38:13.000000 UTC,2016-05-01 03:48:35.000000 UTC,1,1.56,-74.006355285644531,40.740459442138672,1,N,-73.986526489257812,40.7321662902832,1,8.5,0.5,0.5,1.08,0.0,0.3,10.88
1,2016-05-01 03:38:12.000000 UTC,2016-05-01 03:51:37.000000 UTC,3,3.0,-73.98681640625,40.764522552490234,1,N,-73.983932495117188,40.731906890869141,1,12.5,0.5,0.5,2.2,0.0,0.3,16.0
1,2016-05-01 03:38:12.000000 UTC,2016-05-01 03:44:01.000000 UTC,1,1.1,-73.993171691894531,40.741424560546875,1,N,-73.981643676757812,40.74957275390625,1,6.5,0.5,0.5,1.2,0.0,0.3,9.0
1,2016-05-01 03:38:12.000000 UTC,2016-05-01 03:41:21.000000 UTC,1,0.8,-73.987617492675781,40.732601165771484,1,N,-73.978866577148438,40.739570617675781,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
1,2016-05-01 03:38:12.000000 UTC,2016-05-01 03:45:23.000000 UTC,1,0.8,-73.993980407714844,40.727493286132812,1,N,-73.990440368652344,40.728927612304688,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8
2,2016-05-01 03:38:11.000000 UTC,2016-05-01 03:41:04.000000 UTC,2,0.02,-73.994125366210938,40.766395568847656,1,N,-73.9941177368164,40.766395568847656,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
1,2016-05-01 03:38:11.000000 UTC,2016-05-01 03:53:52.000000 UTC,1,2.3,-73.981025695800781,40.729591369628906,1,N,-73.993301391601562,40.752540588378906,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
1,2016-05-01 03:38:10.000000 UTC,2016-05-01 03:42:41.000000 UTC,1,0.9,-73.9825210571289,40.745101928710938,1,N,-73.982994079589844,40.7348747253418,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
1,2016-05-01 03:38:09.000000 UTC,2016-05-01 03:40:27.000000 UTC,1,0.3,-73.990829467773438,40.723453521728516,1,N,-73.984809875488281,40.721687316894531,1,3.5,0.5,0.5,0.95,0.0,0.3,5.75
1,2016-05-01 03:38:08.000000 UTC,2016-05-01 03:42:49.000000 UTC,1,0.7,-74.004188537597656,40.751838684082031,1,N,-73.99407958984375,40.746036529541016,3,5.0,0.5,0.5,0.0,0.0,0.3,6.3
1,2016-05-01 03:38:08.000000 UTC,2016-05-01 03:44:41.000000 UTC,1,1.8,-74.0030288696289,40.750465393066406,1,N,-73.993705749511719,40.735671997070312,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55
2,2016-05-01 03:38:08.000000 UTC,2016-05-01 03:46:10.000000 UTC,2,1.34,-73.992347717285156,40.7187614440918,1,N,-74.002403259277344,40.730400085449219,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
2,2016-05-01 03:38:07.000000 UTC,2016-05-01 03:42:21.000000 UTC,1,0.86,-73.986213684082031,40.726238250732422,1,N,-73.975616455078125,40.7286491394043,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2,2016-05-01 03:38:06.000000 UTC,2016-05-01 03:41:05.000000 UTC,2,0.49,-73.99261474609375,40.756656646728516,1,N,-73.994369506835938,40.7583122253418,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
2,2016-05-01 03:38:05.000000 UTC,2016-05-01 03:42:40.000000 UTC,1,1.1,-73.99310302734375,40.722640991210938,1,N,-73.980598449707031,40.730499267578125,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
2,2016-05-01 03:38:05.000000 UTC,2016-05-01 03:40:56.000000 UTC,5,0.56,-73.987922668457031,40.754421234130859,1,N,-73.998641967773438,40.758491516113281,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
1,2016-05-01 03:38:04.000000 UTC,2016-05-01 03:50:49.000000 UTC,1,2.4,-74.003608703613281,40.750770568847656,1,N,-73.989814758300781,40.729633331298828,1,11.0,0.5,0.5,1.0,0.0,0.3,13.3
1,2016-05-01 03:38:04.000000 UTC,2016-05-01 03:50:58.000000 UTC,1,2.5,-74.002639770507812,40.7498664855957,1,N,-73.991813659667969,40.726318359375,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75
2,2016-05-01 03:38:04.000000 UTC,2016-05-01 03:55:41.000000 UTC,2,6.69,-73.987548828125,40.7200813293457,1,N,-73.9695053100586,40.75274658203125,1,21.0,0.5,0.5,4.46,0.0,0.3,26.76
2,2016-05-01 03:38:03.000000 UTC,2016-05-01 03:43:29.000000 UTC,2,1.67,-73.98895263671875,40.722949981689453,1,N,-73.973320007324219,40.743820190429688,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3
2,2016-05-01 03:38:03.000000 UTC,2016-05-01 03:40:17.000000 UTC,4,0.4,-73.983802795410156,40.744083404541016,1,N,-73.990371704101562,40.746871948242188,1,3.5,0.5,0.5,0.96,0.0,0.3,5.76
2,2016-05-01 03:38:03.000000 UTC,2016-05-01 03:47:08.000000 UTC,3,1.62,-73.983749389648438,40.743659973144531,1,N,-73.984550476074219,40.758960723876953,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
1,2016-05-01 03:38:02.000000 UTC,2016-05-01 03:46:05.000000 UTC,1,1.9,-73.9959716796875,40.726425170898438,1,N,-74.0010757446289,40.744758605957031,1,8.5,0.5,0.5,1.5,0.0,0.3,11.3
2,2016-05-01 03:38:02.000000 UTC,2016-05-01 03:56:59.000000 UTC,6,3.0,-73.998649597167969,40.72821044921875,1,N,-73.984077453613281,40.763771057128906,1,14.5,0.5,0.5,2.2,0.0,0.3,18.0
1,2016-05-01 03:38:01.000000 UTC,2016-05-01 03:42:00.000000 UTC,1,0.4,-73.989173889160156,40.726970672607422,1,N,-73.991775512695312,40.731193542480469,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
2,2016-05-01 03:38:00.000000 UTC,2016-05-01 03:46:45.000000 UTC,2,1.8,-74.005386352539062,40.739704132080078,1,N,-73.989540100097656,40.721153259277344,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
1,2016-05-01 03:38:00.000000 UTC,2016-05-01 03:50:30.000000 UTC,3,2.4,-74.002723693847656,40.749839782714844,1,N,-73.991691589355469,40.726531982421875,1,10.5,0.5,0.5,0.1,0.0,0.3,11.9
1,2016-05-01 03:37:59.000000 UTC,2016-05-01 03:44:27.000000 UTC,1,1.0,-73.992439270019531,40.724708557128906,1,N,-74.006065368652344,40.724605560302734,1,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2,2016-05-01 03:37:58.000000 UTC,2016-05-01 03:44:22.000000 UTC,1,1.03,-73.969642639160156,40.757785797119141,1,N,-73.98162841796875,40.766265869140625,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
1,2016-05-01 03:37:58.000000 UTC,2016-05-01 03:43:31.000000 UTC,1,0.8,-73.9886245727539,40.757038116455078,1,N,-73.988075256347656,40.748298645019531,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15
1,2016-05-01 03:37:57.000000 UTC,2016-05-01 03:48:20.000000 UTC,1,2.6,-74.005561828613281,40.740787506103516,1,N,-73.972702026367188,40.749313354492188,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15
2,2016-05-01 03:37:57.000000 UTC,2016-05-01 03:47:19.000000 UTC,5,1.56,-73.999671936035156,40.728492736816406,1,N,-73.981857299804688,40.736663818359375,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
1,2016-05-01 03:37:56.000000 UTC,2016-05-01 03:45:24.000000 UTC,1,0.9,-73.995254516601562,40.725082397460938,1,N,-73.9847183227539,40.732284545898438,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35
1,2016-05-01 03:37:56.000000 UTC,2016-05-01 03:40:57.000000 UTC,2,0.5,-73.989364624023438,40.726272583007812,1,N,-73.9935073852539,40.719081878662109,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
1,2016-05-01 03:37:56.000000 UTC,2016-05-01 03:44:28.000000 UTC,1,1.4,-73.989128112792969,40.720211029052734,1,N,-73.977241516113281,40.738746643066406,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
2,2016-05-01 03:37:56.000000 UTC,2016-05-01 03:42:26.000000 UTC,1,0.95,-73.98895263671875,40.72174072265625,1,N,-73.990348815917969,40.731151580810547,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8
2,2016-05-01 03:37:56.000000 UTC,2016-05-01 03:42:42.000000 UTC,1,1.15,-73.986907958984375,40.73651123046875,1,N,-73.999961853027344,40.730609893798828,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
2,2016-05-01 03:37:55.000000 UTC,2016-05-01 03:44:53.000000 UTC,1,1.88,-73.991867065429688,40.749439239501953,1,N,-73.9888916015625,40.729091644287109,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
2,2016-05-01 03:37:54.000000 UTC,2016-05-01 03:47:04.000000 UTC,1,2.36,-73.9852066040039,40.727741241455078,1,N,-73.9726333618164,40.755760192871094,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
1,2016-05-01 03:37:54.000000 UTC,2016-05-01 03:44:46.000000 UTC,2,1.6,-74.005874633789062,40.742870330810547,1,N,-74.00750732421875,40.725223541259766,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
2,2016-05-01 03:37:53.000000 UTC,2016-05-01 03:45:51.000000 UTC,1,1.81,-73.9800033569336,40.74652099609375,1,N,-73.988418579101562,40.76409912109375,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
2,2016-05-01 03:37:53.000000 UTC,2016-05-01 03:59:49.000000 UTC,2,3.96,-73.9872817993164,40.719871520996094,1,N,-73.980751037597656,40.743423461914062,1,17.0,0.5,0.5,1.0,0.0,0.3,19.3
1,2016-05-01 03:37:52.000000 UTC,2016-05-01 03:40:36.000000 UTC,1,0.2,-73.987800598144531,40.719287872314453,1,N,-73.991256713867188,40.72100830078125,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
2,2016-05-01 03:37:52.000000 UTC,2016-05-01 03:52:31.000000 UTC,1,3.71,-73.99188232421875,40.725944519042969,1,N,-73.989311218261719,40.76361083984375,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36
2,2016-05-01 03:37:51.000000 UTC,2016-05-01 03:42:10.000000 UTC,1,0.9,-73.988609313964844,40.719631195068359,1,N,-73.983642578125,40.728401184082031,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56
2,2016-05-01 03:37:51.000000 UTC,2016-05-01 03:42:57.000000 UTC,1,1.22,-74.006706237792969,40.744220733642578,1,N,-73.989578247070312,40.744049072265625,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
1,2016-05-01 03:37:50.000000 UTC,2016-05-01 03:42:11.000000 UTC,1,0.4,-74.002273559570312,40.739997863769531,1,N,-74.006118774414062,40.743671417236328,1,4.5,0.5,0.5,1.45,0.0,0.3,7.25
1,2016-05-01 03:37:50.000000 UTC,2016-05-01 03:41:20.000000 UTC,1,0.6,-73.969429016113281,40.757667541503906,1,N,-73.979118347167969,40.761787414550781,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8
2,2016-05-01 03:37:49.000000 UTC,2016-05-01 03:44:08.000000 UTC,1,1.47,-73.981002807617188,40.763271331787109,1,N,-73.987533569335938,40.748500823974609,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
1,2016-05-01 03:37:47.000000 UTC,2016-05-01 03:47:21.000000 UTC,1,2.9,-74.002525329589844,40.750026702880859,1,N,-73.968437194824219,40.766407012939453,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75
2,2016-05-01 03:37:47.000000 UTC,2016-05-01 03:46:52.000000 UTC,1,2.66,-74.0079345703125,40.740383148193359,1,N,-73.987785339355469,40.770236968994141,1,10.0,0.5,0.5,1.5,0.0,0.3,12.8
1,2016-05-01 03:37:47.000000 UTC,2016-05-01 03:51:45.000000 UTC,3,2.7,-73.995010375976562,40.747943878173828,1,N,-73.990676879882812,40.718959808349609,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95
2,2016-05-01 03:37:46.000000 UTC,2016-05-01 03:51:52.000000 UTC,1,2.69,-73.987251281738281,40.7224235534668,1,N,-74.005386352539062,40.745777130126953,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
2,2016-05-01 03:37:46.000000 UTC,2016-05-01 03:40:18.000000 UTC,1,0.83,-73.987380981445312,40.755908966064453,1,N,-73.984329223632812,40.764610290527344,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
2,2016-05-01 03:37:45.000000 UTC,2016-05-01 03:38:02.000000 UTC,1,0.0,-73.994514465332031,40.734676361083984,3,N,-73.994514465332031,40.734676361083984,2,20.0,0.5,0.0,0.0,0.0,0.3,20.8
1,2016-05-01 03:37:45.000000 UTC,2016-05-01 03:49:11.000000 UTC,1,2.8,-73.997688293457031,40.720912933349609,1,N,-73.993026733398438,40.751434326171875,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75
2,2016-05-01 03:37:45.000000 UTC,2016-05-01 03:44:24.000000 UTC,1,1.8,-73.994636535644531,40.721542358398438,1,N,-73.993858337402344,40.741081237792969,1,7.5,0.5,0.5,0.0,0.0,0.3,8.8
2,2016-05-01 03:37:44.000000 UTC,2016-05-01 03:48:38.000000 UTC,2,2.99,-73.97100830078125,40.762535095214844,1,N,-74.000770568847656,40.729515075683594,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
2,2016-05-01 03:37:44.000000 UTC,2016-05-01 03:47:37.000000 UTC,2,1.61,-73.9779281616211,40.725399017333984,1,N,-73.981071472167969,40.741519927978516,1,8.5,0.5,0.5,2.45,0.0,0.3,12.25
1,2016-05-01 03:37:44.000000 UTC,2016-05-01 03:43:18.000000 UTC,1,1.5,-73.990150451660156,40.729133605957031,1,N,-73.992759704589844,40.744510650634766,1,7.0,0.5,0.5,0.83,0.0,0.3,9.13
1,2016-05-01 03:37:43.000000 UTC,2016-05-01 03:52:06.000000 UTC,1,2.0,-74.001289367675781,40.741607666015625,1,N,-73.9786148071289,40.726318359375,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75
2,2016-05-01 03:37:43.000000 UTC,2016-05-01 03:49:03.000000 UTC,1,2.86,-74.006950378417969,40.743949890136719,1,N,-73.971473693847656,40.754970550537109,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36
1,2016-05-01 03:37:42.000000 UTC,2016-05-01 03:40:21.000000 UTC,1,0.8,-73.967933654785156,40.756057739257812,1,N,-73.975410461425781,40.745532989501953,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3
1,2016-05-01 03:37:42.000000 UTC,2016-05-01 03:50:13.000000 UTC,1,2.4,-74.004096984863281,40.751918792724609,1,N,-73.986587524414062,40.729881286621094,1,11.0,0.5,0.5,1.0,0.0,0.3,13.3
1,2016-05-01 03:37:42.000000 UTC,2016-05-01 03:46:47.000000 UTC,4,2.2,-74.005500793457031,40.742103576660156,1,N,-73.985977172851562,40.759010314941406,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
2,2016-05-01 03:37:42.000000 UTC,2016-05-01 03:44:31.000000 UTC,2,1.45,-74.0042724609375,40.742153167724609,1,N,-73.982559204101562,40.737716674804688,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3
2,2016-05-01 03:37:41.000000 UTC,2016-05-01 03:42:54.000000 UTC,1,0.81,-73.9900894165039,40.767551422119141,1,N,-73.977333068847656,40.763988494873047,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
2,2016-05-01 03:37:41.000000 UTC,2016-05-01 03:44:52.000000 UTC,3,0.87,-73.989837646484375,40.729629516601562,1,N,-74.001190185546875,40.731510162353516,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2,2016-05-01 03:37:40.000000 UTC,2016-05-01 03:48:55.000000 UTC,1,2.19,-74.005157470703125,40.728652954101562,1,N,-73.97808837890625,40.734203338623047,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56
1,2016-05-01 03:37:40.000000 UTC,2016-05-01 03:52:08.000000 UTC,1,4.5,-73.987846374511719,40.722553253173828,1,N,-73.994804382324219,40.759368896484375,1,16.0,0.5,0.5,1.0,0.0,0.3,18.3
1,2016-05-01 03:37:40.000000 UTC,2016-05-01 03:42:22.000000 UTC,1,1.2,-73.997352600097656,40.762924194335938,1,N,-73.985527038574219,40.767765045166016,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2,2016-05-01 03:37:40.000000 UTC,2016-05-01 03:47:21.000000 UTC,1,0.76,-73.991897583007812,40.725811004638672,1,N,-73.984954833984375,40.728012084960938,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
1,2016-05-01 03:37:39.000000 UTC,2016-05-01 03:43:42.000000 UTC,2,1.6,-73.9879150390625,40.721389770507812,1,N,-73.980331420898438,40.739326477050781,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3
1,2016-05-01 03:37:39.000000 UTC,2016-05-01 03:39:50.000000 UTC,1,0.4,-73.983322143554688,40.738971710205078,1,Y,-73.9796142578125,40.743675231933594,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
2,2016-05-01 03:37:35.000000 UTC,2016-05-01 03:42:14.000000 UTC,1,1.06,-73.985908508300781,40.751590728759766,1,N,-73.981010437011719,40.763961791992188,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
1,2016-05-01 03:37:35.000000 UTC,2016-05-01 03:52:12.000000 UTC,1,1.9,-73.988754272460938,40.727069854736328,1,N,-73.99749755859375,40.7465934753418,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35
2,2016-05-01 03:37:34.000000 UTC,2016-05-01 03:53:35.000000 UTC,1,2.69,-73.9951171875,40.748008728027344,1,N,-73.990852355957031,40.719188690185547,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96
1,2016-05-01 03:37:33.000000 UTC,2016-05-01 03:43:43.000000 UTC,1,1.3,-74.006729125976562,40.744148254394531,1,N,-73.986846923828125,40.739704132080078,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3
1,2016-05-01 03:37:32.000000 UTC,2016-05-01 03:45:57.000000 UTC,2,2.0,-73.9832992553711,40.739051818847656,1,N,-73.997764587402344,40.756526947021484,1,9.5,0.5,0.5,1.0,0.0,0.3,11.8
1,2016-05-01 03:37:31.000000 UTC,2016-05-01 03:50:46.000000 UTC,1,3.2,-74.0052490234375,40.740623474121094,1,N,-73.96942138671875,40.7610969543457,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55
2,2016-05-01 03:37:30.000000 UTC,2016-05-01 03:43:35.000000 UTC,6,1.77,-73.981033325195312,40.737991333007812,1,N,-73.996833801269531,40.753738403320312,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
2,2016-05-01 03:37:29.000000 UTC,2016-05-01 03:46:53.000000 UTC,1,2.18,-73.975547790527344,40.745319366455078,1,N,-74.0042724609375,40.74053955078125,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
2,2016-05-01 03:37:28.000000 UTC,2016-05-01 03:44:57.000000 UTC,1,1.02,-73.987373352050781,40.728950500488281,1,N,-74.001274108886719,40.731197357177734,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
2,2016-05-01 03:37:28.000000 UTC,2016-05-01 03:41:27.000000 UTC,5,1.03,-73.981132507324219,40.744499206542969,1,N,-73.9952392578125,40.744041442871094,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
1,2016-05-01 03:37:28.000000 UTC,2016-05-01 03:41:56.000000 UTC,3,0.8,-73.991622924804688,40.722511291503906,1,N,-74.002777099609375,40.728580474853516,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
1,2016-05-01 03:37:26.000000 UTC,2016-05-01 03:47:05.000000 UTC,1,2.0,-74.006187438964844,40.740455627441406,1,N,-73.980850219726562,40.741771697998047,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
1,2016-05-01 03:37:25.000000 UTC,2016-05-01 03:42:53.000000 UTC,2,1.0,-73.988845825195312,40.718921661376953,1,N,-73.999053955078125,40.727920532226562,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
1,2016-05-01 03:37:24.000000 UTC,2016-05-01 03:48:56.000000 UTC,1,2.3,-73.990425109863281,40.718841552734375,1,N,-73.998870849609375,40.742191314697266,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
1,2016-05-01 03:37:23.000000 UTC,2016-05-01 03:45:17.000000 UTC,1,1.1,-73.985992431640625,40.732929229736328,1,N,-73.982872009277344,40.722713470458984,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
1,2016-05-01 03:37:23.000000 UTC,2016-05-01 03:42:51.000000 UTC,2,1.3,-73.996444702148438,40.766689300537109,1,N,-73.9763412475586,40.763057708740234,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35
2,2016-05-01 03:37:23.000000 UTC,2016-05-01 03:48:19.000000 UTC,1,1.74,-73.982856750488281,40.744819641113281,1,N,-73.99066162109375,40.724338531494141,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
2,2016-05-01 03:37:20.000000 UTC,2016-05-01 03:49:35.000000 UTC,1,3.1,-74.000320434570312,40.735271453857422,1,N,-73.971809387207031,40.757099151611328,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
2,2016-05-01 03:37:20.000000 UTC,2016-05-01 03:48:12.000000 UTC,1,1.75,-74.003868103027344,40.742130279541016,1,N,-73.984130859375,40.743370056152344,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
2,2016-05-01 03:37:19.000000 UTC,2016-05-01 03:44:12.000000 UTC,1,1.33,-74.003089904785156,40.751396179199219,1,N,-73.999519348144531,40.738796234130859,1,7.0,0.5,0.5,2.49,0.0,0.3,10.79
2,2016-05-01 03:37:18.000000 UTC,2016-05-01 03:49:19.000000 UTC,1,2.75,-73.999176025390625,40.728237152099609,1,N,-73.979850769042969,40.761154174804688,1,11.5,0.5,0.5,0.0,0.0,0.3,12.8
1,2016-05-01 03:37:17.000000 UTC,2016-05-01 03:40:34.000000 UTC,1,0.8,-73.980636596679688,40.733909606933594,1,N,-73.988700866699219,40.727100372314453,1,5.0,0.5,0.5,1.55,0.0,0.3,7.85
1,2016-05-01 03:37:17.000000 UTC,2016-05-01 03:47:19.000000 UTC,1,3.5,-73.971694946289062,40.762821197509766,1,N,-74.00244140625,40.719867706298828,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55
2,2016-05-01 03:37:17.000000 UTC,2016-05-01 03:44:12.000000 UTC,3,1.09,-73.996299743652344,40.743259429931641,1,N,-74.0023193359375,40.7400016784668,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2,2016-05-01 03:37:16.000000 UTC,2016-05-01 03:44:40.000000 UTC,2,2.28,-73.987831115722656,40.719928741455078,1,N,-73.97216796875,40.747573852539062,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8
